purpose,origin_id,destination_id,origin_lon,origin_lat,destination_lon,destination_lat,origin_pop,destination_jobs,destination_category,destination_name,distance_m,trips
home_to_work,O_00101,D_00301,118.59106965,24.91991158,118.57828777,24.94580309,4786.00,27053.76,education,,3139.45,436.7106
home_to_work,O_00101,D_00321,118.59106965,24.91991158,118.57454498,24.91593636,4786.00,12593.06,commercial_office,源和1916创意产业园,1725.19,325.7107
home_to_work,O_00101,D_00300,118.59106965,24.91991158,118.59383305,24.94227651,4786.00,15831.81,healthcare,910医院,2487.91,317.5531
home_to_work,O_00101,D_00149,118.59106965,24.91991158,118.63935618,24.93989925,4786.00,36219.49,education,华侨大学,5351.78,279.6667
home_to_work,O_00101,D_00272,118.59106965,24.91991158,118.58039623,24.92136955,4786.00,5705.79,commercial_office,开元盛世广场,1089.52,182.4057
home_to_work,O_00101,D_00204,118.59106965,24.91991158,118.62414069,24.88434542,4786.00,20180.72,education,黎明职业大学,5158.18,166.2116
home_to_work,O_00101,D_00674,118.59106965,24.91991158,118.59354838,24.91596427,4786.00,4099.66,healthcare,泉州市第一医院,503.00,159.3596
home_to_work,O_00101,D_00108,118.59106965,24.91991158,118.66633520,24.87291497,4786.00,49778.48,education,泉州师范学院,9205.83,106.3676
home_to_work,O_00101,D_00047,118.59106965,24.91991158,118.59175940,24.92535593,4786.00,2622.24,education,泉州市第一中学,605.83,98.4956
home_to_work,O_00101,D_00273,118.59106965,24.91991158,118.58003241,24.91950448,4786.00,2562.40,education,泉州市培元中学,1115.18,81.2186
home_to_work,O_00102,D_00301,118.59097855,24.92018985,118.57828777,24.94580309,4848.00,27053.76,education,,3107.63,445.8232
home_to_work,O_00102,D_00321,118.59097855,24.92018985,118.57454498,24.91593636,4848.00,12593.06,commercial_office,源和1916创意产业园,1724.43,329.0827
home_to_work,O_00102,D_00300,118.59097855,24.92018985,118.59383305,24.94227651,4848.00,15831.81,healthcare,910医院,2458.40,323.9291
home_to_work,O_00102,D_00149,118.59097855,24.92018985,118.63935618,24.93989925,4848.00,36219.49,education,华侨大学,5347.54,282.8891
home_to_work,O_00102,D_00272,118.59097855,24.92018985,118.58039623,24.92136955,4848.00,5705.79,commercial_office,开元盛世广场,1076.27,185.0631
home_to_work,O_00102,D_00204,118.59097855,24.92018985,118.62414069,24.88434542,4848.00,20180.72,education,黎明职业大学,5187.59,166.2517
home_to_work,O_00102,D_00674,118.59097855,24.92018985,118.59354838,24.91596427,4848.00,4099.66,healthcare,泉州市第一医院,534.31,159.2973
home_to_work,O_00102,D_00108,118.59097855,24.92018985,118.66633520,24.87291497,4848.00,49778.48,education,泉州师范学院,9230.79,106.5510
home_to_work,O_00102,D_00047,118.59097855,24.92018985,118.59175940,24.92535593,4848.00,2622.24,education,泉州市第一中学,576.47,100.4685
home_to_work,O_00102,D_00273,118.59097855,24.92018985,118.58003241,24.91950448,4848.00,2562.40,education,泉州市培元中学,1107.67,82.2442
home_to_work,O_00103,D_00301,118.58627655,24.91570355,118.57828777,24.94580309,1181.00,27053.76,education,,3423.54,102.1679
home_to_work,O_00103,D_00321,118.58627655,24.91570355,118.57454498,24.91593636,1181.00,12593.06,commercial_office,源和1916创意产业园,1184.69,100.3056
home_to_work,O_00103,D_00300,118.58627655,24.91570355,118.59383305,24.94227651,1181.00,15831.81,healthcare,910医院,3034.81,68.0601
home_to_work,O_00103,D_00149,118.58627655,24.91570355,118.63935618,24.93989925,1181.00,36219.49,education,华侨大学,5988.77,58.1666
home_to_work,O_00103,D_00272,118.58627655,24.91570355,118.58039623,24.92136955,1181.00,5705.79,commercial_office,开元盛世广场,862.96,50.5923
home_to_work,O_00103,D_00204,118.58627655,24.91570355,118.62414069,24.88434542,1181.00,20180.72,education,黎明职业大学,5160.66,42.7119
home_to_work,O_00103,D_00674,118.58627655,24.91570355,118.59354838,24.91596427,1181.00,4099.66,healthcare,泉州市第一医院,734.72,37.9386
home_to_work,O_00103,D_00108,118.58627655,24.91570355,118.66633520,24.87291497,1181.00,49778.48,education,泉州师范学院,9366.09,25.9332
home_to_work,O_00103,D_00273,118.58627655,24.91570355,118.58003241,24.91950448,1181.00,2562.40,education,泉州市培元中学,757.58,23.5327
home_to_work,O_00103,D_00080,118.58627655,24.91570355,118.58793268,24.91689643,1181.00,2001.54,healthcare,福建医科大学附属第二医院,212.94,22.0411
home_to_work,O_00104,D_00301,118.59099800,24.92003582,118.57828777,24.94580309,4949.00,27053.76,education,,3123.95,453.3087
home_to_work,O_00104,D_00321,118.59099800,24.92003582,118.57454498,24.91593636,4949.00,12593.06,commercial_office,源和1916创意产业园,1721.76,336.7334
home_to_work,O_00104,D_00300,118.59099800,24.92003582,118.59383305,24.94227651,4949.00,15831.81,healthcare,910医院,2475.09,329.3289
home_to_work,O_00104,D_00149,118.59099800,24.92003582,118.63935618,24.93989925,4949.00,36219.49,education,华侨大学,5352.71,288.7104
home_to_work,O_00104,D_00272,118.59099800,24.92003582,118.58039623,24.92136955,4949.00,5705.79,commercial_office,开元盛世广场,1080.41,188.9362
home_to_work,O_00104,D_00204,118.59099800,24.92003582,118.62414069,24.88434542,4949.00,20180.72,education,黎明职业大学,5173.33,170.7754
home_to_work,O_00104,D_00674,118.59099800,24.92003582,118.59354838,24.91596427,4949.00,4099.66,healthcare,泉州市第一医院,518.52,163.7156
home_to_work,O_00104,D_00108,118.59099800,24.92003582,118.66633520,24.87291497,4949.00,49778.48,education,泉州师范学院,9219.55,109.3402
home_to_work,O_00104,D_00047,118.59099800,24.92003582,118.59175940,24.92535593,4949.00,2622.24,education,泉州市第一中学,593.09,102.1456
home_to_work,O_00104,D_00273,118.59099800,24.92003582,118.58003241,24.91950448,4949.00,2562.40,education,泉州市培元中学,1108.60,84.0555
home_to_work,O_00105,D_00301,118.59117990,24.92009093,118.57828777,24.94580309,4861.00,27053.76,education,,3126.00,444.9502
home_to_work,O_00105,D_00321,118.59117990,24.92009093,118.57454498,24.91593636,4861.00,12593.06,commercial_office,源和1916创意产业园,1741.08,328.6269
home_to_work,O_00105,D_00300,118.59117990,24.92009093,118.59383305,24.94227651,4861.00,15831.81,healthcare,910医院,2466.98,324.3529
home_to_work,O_00105,D_00149,118.59117990,24.92009093,118.63935618,24.93989925,4861.00,36219.49,education,华侨大学,5333.47,285.4054
home_to_work,O_00105,D_00272,118.59117990,24.92009093,118.58039623,24.92136955,4861.00,5705.79,commercial_office,开元盛世广场,1097.80,184.5062
home_to_work,O_00105,D_00204,118.59117990,24.92009093,118.62414069,24.88434542,4861.00,20180.72,education,黎明职业大学,5166.12,168.1443
home_to_work,O_00105,D_00674,118.59117990,24.92009093,118.59354838,24.91596427,4861.00,4099.66,healthcare,泉州市第一医院,515.03,160.9933
home_to_work,O_00105,D_00108,118.59117990,24.92009093,118.66633520,24.87291497,4861.00,49778.48,education,泉州师范学院,9207.85,107.8171
home_to_work,O_00105,D_00047,118.59117990,24.92009093,118.59175940,24.92535593,4861.00,2622.24,education,泉州市第一中学,584.93,100.6039
home_to_work,O_00105,D_00273,118.59117990,24.92009093,118.58003241,24.91950448,4861.00,2562.40,education,泉州市培元中学,1127.27,82.0496
