keep_edge_quantile,max_selected_edges,min_selected_stations,max_node_degree,leaf_prune_rounds,protected_top_stations,weak_leaf_conductance_quantile,selected_stations,selected_edges,covered_value,total_length_km,max_edge_km,branch_nodes,leaf_nodes,components,max_turn_deg,mean_conductance,horizontal_edges,vertical_edges,diagonal_edges,vertical_edge_share,horizontal_edge_share,metro_like_score,balanced_score,coverage_score,grid_score
0.58,28,34,3,1,22,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,34,3,1,22,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,34,3,2,14,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,34,3,2,14,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,34,3,2,14,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,34,3,2,18,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,34,3,2,18,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,34,3,2,18,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,34,3,2,22,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,34,3,2,22,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,34,3,2,22,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,0,14,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,0,14,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,0,14,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,0,18,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,0,18,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,0,18,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,0,22,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,0,22,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,0,22,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,1,14,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,1,14,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,1,14,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,1,18,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,1,18,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,1,18,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,1,22,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,1,22,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,1,22,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,2,14,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,2,14,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,2,14,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,2,18,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,2,18,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,2,18,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,2,22,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,2,22,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.58,28,40,3,2,22,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,0,14,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,0,14,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,0,14,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,0,18,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,0,18,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,0,18,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,0,22,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,0,22,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,0,22,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,1,14,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,1,14,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,1,14,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,1,18,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,1,18,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,1,18,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,1,22,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,1,22,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,1,22,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,2,14,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,2,14,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,2,14,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,2,18,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,2,18,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,2,18,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,2,22,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,2,22,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,28,3,2,22,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,0,14,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,0,14,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,0,14,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,0,18,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,0,18,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,0,18,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,0,22,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,0,22,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,0,22,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,1,14,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,1,14,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,1,14,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,1,18,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,1,18,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,1,18,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,1,22,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,1,22,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,1,22,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,2,14,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,2,14,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,2,14,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,2,18,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,2,18,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,2,18,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,2,22,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,2,22,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,34,3,2,22,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,0,14,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,0,14,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,0,14,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,0,18,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,0,18,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,0,18,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,0,22,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,0,22,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,0,22,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,1,14,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,1,14,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,1,14,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,1,18,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,1,18,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,1,18,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,1,22,0.3,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,1,22,0.45,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
0.63,28,40,3,1,22,0.6,20,23,5852096.31,47.98402758770145,3.3976493114369943,9,3,1,177.80296203185807,2.533182439257363,9,3,11,0.13043478260869565,0.391304347826087,-114.55445607070774,-244.94456243433612,140.80068792857145,6.0139753999999925
